"","dataword","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"9177","letusan",0,0,0,0,0,0,0,0,0,0
"9178","suasananya",0,0,0,0,0,0,0,0,0,0
"9179","tenang",0,0,0,0,0,0,0,0,0,0
"9180","adem",0,0,0,0,0,0,0,0,0,0
"9181","hembusan",0,0,0,0,0,0,0,0,0,0
"9182","angin",0,0,0,0,0,0,0,0,0,0
"9183","gunung",0,0,0,0,0,0,0,0,0,0
"9184","membawa",0,0,0,0,0,0,0,0,0,0
"9185","debu",0,0,0,0,0,0,0,0,0,0
"9186","pasir",0,0,0,0,0,0,0,0,0,0
"9187","kejauhan",0,0,0,0,0,0,0,0,0,0
"9188","terpesona",0,0,0,0,0,0,0,0,0,0
"9189","keangguan",0,0,0,0,0,0,0,0,0,0
"9190","merapi",0,0,0,0,0,0,0,0,0,0
"9191","kondisi",0,0,0,0,0,0,0,0,0,0
"9192","mendengar",0,0,0,0,0,0,0,0,0,0
"9193","ceriita",0,0,0,0,0,0,0,0,0,0
"9194","misterius",0,0,0,0,0,0,0,0,0,0
"9195","letusan",0,0,0,0,0,0,0,0,0,0
"9196","gunung",0,0,0,0,0,0,0,0,0,0
"9197","sisa",0,0,0,0,0,0,0,0,0,0
"9198","letusan",0,0,0,0,0,0,0,0,0,0
"9199","puing",0,0,0,0,0,0,0,0,0,0
"9200","keindahan",0,0,0,0,0,0,0,0,0,0
"9201","alam",0,0,0,0,0,0,0,0,0,0
"9202","terpesona",0,0,0,0,0,0,0,0,0,0
"9203","kali",0,0,0,0,0,0,0,0,0,0
"9204","memutuskan",0,0,0,0,0,0,0,0,0,0
"9205","mendaki",0,0,0,0,0,0,0,0,0,0
"9206","gunung",0,0,0,0,0,0,0,0,0,0
"9207","pengen",0,0,0,0,0,0,0,0,0,0
"9208","coba",0,0,0,0,0,0,0,0,0,0
"9209","aja",0,0,0,0,0,0,0,0,0,0
"9210","menghilangkan",0,0,0,0,0,0,0,0,0,0
"9211","stress",0,0,0,0,0,0,0,0,1,0
"9212","temanku",0,0,0,0,0,0,0,0,0,0
"9213","swiss",0,0,0,0,0,0,0,0,0,0
"9214","bergabung",0,0,0,0,0,0,0,0,0,0
"9215","salah",0,0,0,0,0,0,0,0,0,0
"9216","agen",0,0,0,0,0,0,0,0,0,0
"9217","tour",0,0,0,0,0,0,0,0,0,0
"9218","pilih",0,0,0,0,0,0,0,0,0,0
"9219","tour",0,0,0,0,0,0,0,0,0,0
"9220","perempuan",0,0,0,0,0,0,0,0,0,0
"9221","pengalaman",0,0,0,0,0,0,0,0,0,0
"9222","trekking",0,0,0,0,0,0,0,0,0,0
"9223","sebelummmya",0,0,0,0,0,0,0,0,0,0
"9224","orang",0,0,0,0,0,0,0,0,0,0
"9225","indonesia",0,0,0,0,0,0,0,0,0,0
"9226","guide",0,0,0,0,0,0,0,1,0,1
"9227","udah",0,0,0,0,0,0,0,0,0,0
"9228","ketebak",0,0,0,0,0,0,0,0,0,0
"9229","mustahil",0,0,0,0,0,0,0,0,0,0
"9230","mencapai",0,0,0,0,0,0,0,0,0,0
"9231","puncak",0,0,0,0,0,0,0,0,0,0
"9232","jangka",0,0,0,0,0,0,0,0,0,0
"9233","jam",0,0,0,0,0,0,0,0,0,1
"9234","pendakian",0,0,0,0,0,0,0,0,0,0
"9235","jarang",0,0,0,0,0,0,0,0,0,0
"9236","banget",0,0,0,0,0,0,0,0,0,0
"9237","olah",0,0,0,0,0,0,0,0,0,0
"9238","raga",0,0,0,0,0,0,0,0,0,0
"9239","baca",0,0,0,0,0,0,0,0,0,0
"9240","sibuk",0,0,0,0,0,0,0,0,0,0
"9241","kerja",0,0,0,0,0,0,0,0,0,0
"9242","hahahahhaakhirnya",0,0,0,0,0,0,0,0,0,0
"9243","temanku",0,0,0,0,0,0,0,0,0,0
"9244","swiss",0,0,0,0,0,0,0,0,0,0
"9245","rusia",0,0,0,0,0,0,0,0,0,0
"9246","pos",0,0,0,0,0,0,0,0,0,0
"9247","butuh",0,0,0,0,0,0,0,0,0,0
"9248","kirakira",0,0,0,0,0,0,0,0,0,0
"9249","jam",0,0,0,0,0,0,0,0,0,1
"9250","puncak",0,0,0,0,0,0,0,0,0,0
"9251","ga",0,0,0,0,0,0,0,0,0,0
"9252","tour",0,0,0,0,0,0,0,0,0,0
"9253","terbatas",0,0,0,0,0,0,0,0,0,0
"9254","pemandangan",0,0,0,0,0,0,0,0,0,0
"9255","pos",0,0,0,0,0,0,0,0,0,0
"9256","udah",0,0,0,0,0,0,0,0,0,0
"9257","bagus",0,0,0,0,0,0,0,0,0,0
"9258","banget",0,0,0,0,0,0,0,0,0,0
"9259","pas",0,0,0,0,0,0,0,0,0,0
"9260","sunrise",0,0,0,0,0,0,0,0,0,0
"9261","udah",0,0,0,0,0,0,0,0,0,0
"9262","lihat",0,0,0,0,0,0,0,0,0,0
"9263","sunrise",0,0,0,0,0,0,0,0,0,0
"9264","pos",0,0,0,0,0,0,0,0,0,0
"9265","saran",0,0,0,0,0,0,0,0,0,0
"9266","aja",0,0,0,0,0,0,0,0,0,0
"9267","newbie",0,0,0,0,0,0,0,0,0,0
"9268","mendingan",0,0,0,0,0,0,0,0,0,0
"9269","ambil",0,0,0,0,0,0,0,0,0,0
"9270","tour",0,0,0,0,0,0,0,0,0,0
"9271","mendaki",0,0,0,0,0,0,0,0,0,0
"9272","guide",0,0,0,0,0,0,0,1,0,1
"9273","local",0,0,0,0,0,0,0,0,0,0
"9274","camping",0,0,0,0,0,0,0,0,0,0
"9275","jalan",0,0,0,0,0,0,0,0,0,0
"9276","santai",0,0,0,0,0,0,0,0,0,0
"9277","durasi",0,0,0,0,0,0,0,0,0,0
"9278","mendakinya",0,0,0,0,0,0,0,0,0,0
"9279","sesuka",0,0,0,0,0,0,0,0,0,0
"9280","hati",0,0,0,0,0,0,0,0,0,0
"9281","kemampuan",0,0,0,0,0,0,0,0,0,0
"9282","fisik",0,0,0,0,0,0,0,0,0,0
"9283","kemarin",0,0,0,0,0,0,0,0,0,0
"9284","jam",0,0,0,0,0,0,0,0,0,1
"9285","malam",0,0,0,0,0,0,0,0,0,0
"9286","perjalanan",0,0,0,0,0,0,0,0,0,0
"9287","gelap",0,0,0,0,0,0,0,0,0,0
"9288","gulita",0,0,0,0,0,0,0,0,0,0
"9289","suara",0,0,0,0,0,0,0,0,0,0
"9290","angin",0,0,0,0,0,0,0,0,0,0
"9291","debu",0,0,0,0,0,0,0,0,0,0
"9292","nemenin",0,0,0,0,0,0,0,0,0,0
"9293","suhunya",0,0,0,0,0,0,0,0,0,0
"9294","dingin",0,0,0,0,0,0,0,0,0,0
"9295","banget",0,0,0,0,0,0,0,0,0,0
"9296","ditambah",0,0,0,0,0,0,0,0,0,0
"9297","anginnya",0,0,0,0,0,0,0,0,0,0
"9298","kenceng",0,0,0,0,0,0,0,0,0,0
"9299","banget",0,0,0,0,0,0,0,0,0,0
"9300","bikin",0,0,0,0,0,0,0,0,0,0
"9301","badan",0,0,0,0,0,0,0,0,0,0
"9302","serasa",0,0,0,0,0,0,0,0,0,0
"9303","beku",0,0,0,0,0,0,0,0,0,0
"9304","lupa",0,0,0,0,0,0,0,0,0,0
"9305","pakai",0,0,0,0,0,0,0,0,0,0
"9306","jaket",0,0,0,0,0,0,0,0,0,0
"9307","gunung",0,0,0,0,0,0,0,0,0,0
"9308","oke",0,0,0,0,0,0,0,0,0,0
"9309","bawa",0,0,0,0,0,0,0,0,0,0
"9310","senter",0,0,0,0,0,0,0,0,0,0
"9311","bawa",0,0,0,0,0,0,0,0,0,0
"9312","bekal",0,0,0,0,0,0,0,0,0,0
"9313","makanan",0,0,0,0,0,0,0,0,0,0
"9314","minuman",0,0,0,0,0,0,0,0,0,0
"9315","bawa",0,0,0,0,0,0,0,0,0,0
"9316","masker",0,0,0,0,0,0,0,0,0,0
"9317","abu",0,0,0,0,0,0,0,0,0,0
"9318","vulkanik",0,0,0,0,0,0,0,0,0,0
"9319","bekas",0,0,0,0,0,0,0,0,0,0
"9320","erupsi",0,0,0,0,0,0,0,0,0,0
"9321","berbahaya",0,0,0,0,0,0,0,0,0,0
"9322","paruparu",0,0,0,0,0,0,0,0,0,0
"9323","selamat",0,0,0,0,0,0,0,0,0,0
"9324","mendaki",0,0,0,0,0,0,0,0,0,0
"9325","rasakan",0,0,0,0,0,0,0,0,0,0
"9326","sensasinya",0,0,0,0,0,0,0,0,0,0
"9327","lokasi",0,0,0,0,0,0,0,0,0,0
"9328","puncak",0,0,0,0,0,0,0,0,0,0
"9329","gunung",0,0,0,0,0,0,0,0,0,0
"9330","merapi",0,0,0,0,0,0,0,0,0,0
"9331","jarak",0,0,0,0,0,0,0,0,0,0
"9332","aman",0,0,0,0,0,0,0,0,0,0
"9333","pemandangan",0,0,0,0,0,0,0,0,0,0
"9334","puncak",0,0,0,0,0,0,0,0,0,0
"9335","gunung",0,0,0,0,0,0,0,0,0,0
"9336","merapi",0,0,0,0,0,0,0,0,0,0
"9337","indah",0,0,0,0,0,0,0,0,0,0
"9338","pagi",0,0,0,0,0,0,0,0,0,0
"9339","pagi",0,0,0,0,0,0,0,0,0,0
"9340","nya",0,0,0,0,0,0,0,0,0,0
"9341","salah",0,0,0,0,0,0,0,0,0,0
"9342","destinasi",0,0,0,0,0,0,0,0,0,0
"9343","wajib",0,0,0,0,0,0,0,0,0,0
"9344","jogjakarta",0,0,0,0,0,0,0,0,0,0
"9345","nikmati",0,0,0,0,0,0,0,0,0,0
"9346","sejuknya",0,0,0,0,0,0,0,0,0,0
"9347","alam",0,0,0,0,0,0,0,0,0,0
"9348","minimal",0,0,0,0,0,0,0,0,0,0
"9349","bermalam",0,0,0,0,0,0,0,0,0,0
"9350","lokasi",0,0,0,0,0,0,0,0,0,0
"9351","lereng",0,0,0,0,0,0,0,0,0,0
"9352","gunung",0,0,0,0,0,0,0,0,0,0
"9353","dijamin",0,0,0,0,0,0,0,0,0,0
"9354","gak",0,0,0,0,0,0,0,0,0,0
"9355","nyesal",0,0,0,0,0,0,0,0,0,0
"9356","jogja",0,0,0,0,0,0,0,0,0,0
"9357","kemarau",0,0,0,0,0,0,0,0,0,0
"9358","merapi",0,0,0,0,0,0,0,0,0,0
"9359","tersenyum",0,0,0,0,0,0,0,0,0,0
"9360","pas",0,0,0,0,0,0,0,0,0,0
"9361","ditelusuri",0,0,0,0,0,0,0,0,0,0
"9362","lerengnya",0,0,0,0,0,0,0,0,0,0
"9363","perjalanan",0,0,0,0,0,0,0,0,0,0
"9364","minggu",0,0,0,0,0,0,0,0,0,0
"9365","mengesankan",0,0,0,0,0,0,0,0,0,0
"9366","offroad",0,0,0,0,0,0,0,0,0,0
"9367","jeep",0,0,0,0,0,0,0,0,0,0
"9368","tersedia",0,0,0,0,0,0,0,0,0,0
"9369","menelusuri",0,0,0,0,0,0,0,0,0,0
"9370","kali",0,0,0,0,0,0,0,0,0,0
"9371","kuning",0,0,0,0,0,0,0,0,0,0
"9372","sekedar",0,0,0,0,0,0,0,0,0,0
"9373","volcanoe",0,0,0,0,0,0,0,0,0,0
"9374","tour",0,0,0,0,0,0,0,0,0,0
"9375","berkesan",0,0,0,0,0,0,0,0,0,0
"9376","mengunjungi",0,0,0,0,0,0,0,0,0,0
"9377","koleksi",0,0,0,0,0,0,0,0,0,0
"9378","barang",0,0,0,0,0,0,0,0,0,0
"9379","museum",0,0,0,0,0,0,0,0,0,0
"9380","bekas",0,0,0,0,0,0,0,0,0,0
"9381","letusan",0,0,0,0,0,0,0,0,0,0
"9382","merapi",0,0,0,0,0,0,0,0,0,0
"9383","bbrp",0,0,0,0,0,0,0,0,0,0
"9384","overall",0,0,0,0,0,0,0,0,0,0
"9385","pengalaman",0,0,0,0,0,0,0,0,0,0
"9386","lumayan",0,0,0,0,0,0,0,0,0,0
"9387","unik",0,0,0,0,0,0,0,0,0,0
"9388","jalan",0,0,0,0,0,0,0,0,0,0
"9389","bener",0,0,0,0,0,0,0,0,0,0
"9390","rusak",0,0,0,0,0,0,0,0,0,0
"9391","bekas",0,0,0,0,0,0,0,0,0,0
"9392","letusan",0,0,0,0,0,0,0,0,0,0
"9393","suasana",0,0,0,0,0,0,0,0,0,0
"9394","gunung",0,0,0,0,0,0,0,0,0,0
"9395","pasir",0,0,0,0,0,0,0,0,0,0
"9396","lava",1,0,0,1,0,0,0,0,1,0
"9397","sungaisungai",0,0,0,0,0,0,0,0,0,0
"9398","mengering",0,0,0,0,0,0,0,0,0,0
"9399","mobil",0,0,0,0,0,0,0,0,0,0
"9400","apv",0,0,0,0,0,0,0,0,0,0
"9401","terbakar",0,0,0,0,0,0,0,0,0,0
"9402","awan",0,0,0,0,0,0,0,0,0,0
"9403","panas",0,0,0,0,0,0,0,0,0,0
"9404","wajib",0,0,0,0,0,0,0,0,0,0
"9405","kunjungi",0,0,0,0,0,0,0,0,0,0
"9406","rumah",0,0,0,0,0,0,0,0,0,0
"9407","mbah",0,0,0,0,0,0,0,0,0,0
"9408","maridjan",0,0,0,0,0,0,0,0,0,0
"9409","kemegahan",0,0,0,0,0,0,0,0,0,0
"9410","gunung",0,0,0,0,0,0,0,0,0,0
"9411","merapi",0,0,0,0,0,0,0,0,0,0
"9412","jogjakarta",0,0,0,0,0,0,0,0,0,0
"9413","merapi",0,0,0,0,0,0,0,0,0,0
"9414","objek",0,0,0,0,0,0,0,0,0,0
"9415","wisata",0,0,0,0,0,0,0,0,0,0
"9416","kaliurang",0,0,0,0,0,0,0,0,0,0
"9417","rasakan",0,0,0,0,0,0,0,0,0,0
"9418","sejukkkkk",0,0,0,0,0,0,0,0,0,0
"9419","nya",0,0,0,0,0,0,0,0,0,0
"9420","udara",0,0,0,0,0,0,0,0,0,0
"9421","sekita",0,0,0,0,0,0,0,0,0,0
"9422","merapi",0,0,0,0,0,0,0,0,0,0
"9423","amazing",0,0,0,0,0,0,0,0,0,0
"9424","merapi",0,0,0,0,0,0,0,0,0,0
"9425","aktif",0,0,0,0,0,0,0,0,0,0
"9426","memandang",0,0,0,0,0,0,0,0,0,0
"9427","merapi",0,0,0,0,0,0,0,0,0,0
"9428","pagi",0,0,0,0,0,0,0,0,0,0
"9429","hati",0,0,0,0,0,0,0,0,0,0
"9430","terperangah",0,0,0,0,0,0,0,0,0,0
"9431","takjub",0,0,0,0,0,0,0,0,0,0
"9432","pesonanya",0,0,0,0,0,0,0,0,0,0
"9433","pemandangan",0,0,0,0,0,0,0,0,0,0
"9434","kali",0,0,0,0,0,0,0,0,0,0
"9435","nikmati",0,0,0,0,0,0,0,0,0,0
"9436","kost",0,0,0,0,0,0,0,0,0,0
"9437","yogyakarta",0,0,0,0,0,0,0,0,0,0
"9438","kostkostan",0,0,0,0,0,0,0,0,0,0
"9439","jl",0,0,0,0,0,0,0,0,0,0
"9440","kaliurang",0,0,0,0,0,0,0,0,0,0
"9441","km",0,0,0,0,0,0,0,0,0,0
"9442","merapi",0,0,0,0,0,0,0,0,0,0
"9443","pagi",0,0,0,0,0,0,0,0,0,0
"9444","bersih",0,0,0,0,0,0,0,0,0,0
"9445","bersih",0,0,0,0,0,0,0,0,0,0
"9446","arti",0,0,0,0,0,0,0,0,0,0
"9447","tertutup",0,0,0,0,0,0,0,0,0,0
"9448","kabut",0,0,0,0,0,0,0,0,0,0
"9449","awan",0,0,0,0,0,0,0,0,0,0
"9450","pohon",0,0,0,0,0,0,0,0,0,0
"9451","tumbuh",0,0,0,0,0,0,0,0,0,0
"9452","tubuh",0,0,0,0,0,0,0,0,0,0
"9453","merapi",0,0,0,0,0,0,0,0,0,0
"9454","merapi",0,0,0,0,0,0,0,0,0,0
"9455","berwarna",0,0,0,0,0,0,0,0,0,0
"9456","hijau",0,0,0,0,0,0,0,0,0,0
"9457","biru",0,0,0,0,0,0,0,0,0,0
"9458","berhiaskan",0,0,0,0,0,0,0,0,0,0
"9459","reliefrelief",0,0,0,0,0,0,0,0,0,0
"9460","berwarna",0,0,0,0,0,0,0,0,0,0
"9461","merah",0,0,0,0,0,0,0,0,0,0
"9462","menyala",0,0,0,0,0,0,0,0,0,0
"9463","reliefrelief",0,0,0,0,0,0,0,0,0,0
"9464","merah",0,0,0,0,0,0,0,0,0,0
"9465","menjuntai",0,0,0,0,0,0,0,0,0,0
"9466","puncak",0,0,0,0,0,0,0,0,0,0
"9467","merapi",0,0,0,0,0,0,0,0,0,0
"9468","lerengnya",0,0,0,0,0,0,0,0,0,0
"9469","cantik",0,0,0,0,0,0,0,0,0,0
"9470","mempesona",0,0,0,0,0,0,0,0,0,0
"9471","subhanallah",0,0,0,0,0,0,0,0,0,0
"9472","lahar",0,0,0,0,0,0,0,0,0,0
"9473","panas",0,0,0,0,0,0,0,0,0,0
"9474","mengalir",0,0,0,0,0,0,0,0,0,0
"9475","hujan",0,0,0,0,0,0,0,0,0,0
"9476","turun",0,0,0,0,0,0,0,0,0,0
"9477","malam",0,0,0,0,0,0,0,0,0,0
"9478","disambut",0,0,0,0,0,0,0,0,0,0
"9479","pagi",0,0,0,0,0,0,0,0,0,0
"9480","cerah",0,0,0,0,0,0,0,0,0,0
"9481","merapi",0,0,0,0,0,0,0,0,0,0
"9482","cantik",0,0,0,0,0,0,0,0,0,0
"9483","hiasan",0,0,0,0,0,0,0,0,0,0
"9484","pohon",0,0,0,0,0,0,0,0,0,0
"9485","kecilkecil",0,0,0,0,0,0,0,0,0,0
"9486","rambutrambut",0,0,0,0,0,0,0,0,0,0
"9487","merah",0,0,0,0,0,0,0,0,0,0
"9488","menjuntai",0,0,0,0,0,0,0,0,0,0
"9489","pemandangan",0,0,0,0,0,0,0,0,0,0
"9490","indah",0,0,0,0,0,0,0,0,0,0
"9491","petualangan",0,0,0,0,0,0,0,0,0,0
"9492","menengangkan",0,0,0,0,0,0,0,0,0,0
"9493","dibalut",0,0,0,0,0,0,0,0,0,0
"9494","pasirpasir",0,0,0,0,0,0,0,0,0,0
"9495","menghambat",0,0,0,0,0,0,0,0,0,0
"9496","merapi",0,0,0,0,0,0,0,0,0,0
"9497","pas",0,0,0,0,0,0,0,0,0,0
"9498","kesini",0,0,0,0,0,0,0,0,0,0
"9499","merbabu",0,0,0,0,0,0,0,0,0,0
"9500","maksimal",0,0,0,0,0,0,0,0,0,0
"9501","pengalaman",0,0,0,0,0,0,0,0,0,0
"9502","pendakiannya",0,0,0,0,0,0,0,0,0,0
"9503","salah",0,0,0,0,0,0,0,0,0,0
"9504","petualangan",0,0,0,0,0,0,0,0,0,0
"9505","pendakian",0,0,0,0,0,0,0,0,0,0
"9506","terbaik",0,0,0,0,0,0,0,0,0,0
"9507","pulau",0,0,0,0,0,0,0,0,0,0
"9508","jawa",0,0,0,0,0,0,0,0,0,0
"9509","pendakian",0,0,0,0,0,0,0,0,0,0
"9510","gunung",0,0,0,0,0,0,0,0,0,0
"9511","merapi",0,0,0,0,0,0,0,0,0,0
"9512","perjalanan",0,0,0,0,0,0,0,0,0,0
"9513","magelang",0,0,0,0,0,0,0,0,0,0
"9514","arah",0,0,0,0,0,0,0,0,0,0
"9515","kaki",0,0,0,0,0,0,0,0,0,0
"9516","gunung",0,0,0,0,0,0,0,0,0,0
"9517","merapi",0,0,0,0,0,0,0,0,0,0
"9518","masuk",0,0,0,0,0,0,0,0,0,0
"9519","merbabu",0,0,0,0,0,0,0,0,0,0
"9520","mountain",0,1,0,0,0,0,0,0,0,0
"9521","hawanya",0,0,0,0,0,0,0,0,0,0
"9522","sejuk",0,0,0,0,0,0,0,0,0,0
"9523","kontur",0,0,0,0,0,0,0,0,0,0
"9524","tanah",0,0,0,0,0,0,0,0,0,0
"9525","berpasirnya",0,0,0,0,0,0,0,0,0,0
"9526","nyaman",0,0,0,0,0,0,0,0,0,0
"9527","merapi",0,0,0,0,0,0,0,0,0,0
"9528","trak",0,0,0,0,0,0,0,0,0,0
"9529","volkano",0,0,0,0,0,0,0,0,0,0
"9530","merapi",0,0,0,0,0,0,0,0,0,0
"9531","jeep",0,0,0,0,0,0,0,0,0,0
"9532","sungguh",0,0,0,0,0,0,0,0,0,0
"9533","memacu",0,0,0,0,0,0,0,0,0,0
"9534","andrenalin",0,0,0,0,0,0,0,0,0,0
"9535","pemandangan",0,0,0,0,0,0,0,0,0,0
"9536","paska",0,0,0,0,0,0,0,0,0,0
"9537","erupsi",0,0,0,0,0,0,0,0,0,0
"9538","gunung",0,0,0,0,0,0,0,0,0,0
"9539","merapi",0,0,0,0,0,0,0,0,0,0
"9540","sungguh",0,0,0,0,0,0,0,0,0,0
"9541","betapa",0,0,0,0,0,0,0,0,0,0
"9542","dasyhat",0,0,0,0,0,0,0,0,0,0
"9543","kejadian",0,0,0,0,0,0,0,0,0,0
"9544","gunung",0,0,0,0,0,0,0,0,0,0
"9545","merapi",0,0,0,0,0,0,0,0,0,0
"9546","salah",0,0,0,0,0,0,0,0,0,0
"9547","gunung",0,0,0,0,0,0,0,0,0,0
"9548","aktif",0,0,0,0,0,0,0,0,0,0
"9549","dunia",0,0,0,0,0,0,0,0,0,0
"9550","adanyasetiap",0,0,0,0,0,0,0,0,0,0
"9551","siklus",0,0,0,0,0,0,0,0,0,0
"9552","erupsi",0,0,0,0,0,0,0,0,0,0
"9553","nya",0,0,0,0,0,0,0,0,0,0
"9554","terjadigunung",0,0,0,0,0,0,0,0,0,0
"9555","titik",0,0,0,0,0,0,0,0,0,0
"9556","daerah",0,0,0,0,0,0,0,0,0,0
"9557","langsung",0,0,0,0,0,0,0,0,0,0
"9558","provinsi",0,0,0,0,0,0,0,0,0,0
"9559","diy",0,0,0,0,0,0,0,0,0,0
"9560","kabmagelang",0,0,0,0,0,0,0,0,0,0
"9561","kabboyolali",0,0,0,0,0,0,0,0,0,0
"9562","kabklaten",0,0,0,0,0,0,0,0,0,0
"9563","unik",0,0,0,0,0,0,0,0,0,0
"9564","tipe",0,0,0,0,0,0,0,0,0,0
"9565","letusan",0,0,0,0,0,0,0,0,0,0
"9566","awan",0,0,0,0,0,0,0,0,0,0
"9567","panas",0,0,0,0,0,0,0,0,0,0
"9568","sebutan",0,0,0,0,0,0,0,0,0,0
"9569","wedhus",0,0,0,0,0,0,0,0,0,0
"9570","gembel",0,0,0,0,0,0,0,0,0,0
"9571","yg",0,0,0,0,0,0,0,0,0,0
"9572","suka",0,0,0,0,0,0,0,0,0,0
"9573","petualangan",0,0,0,0,0,0,0,0,0,0
"9574","alam",0,0,0,0,0,0,0,0,0,0
"9575","wajib",0,0,0,0,0,0,0,0,0,0
"9576","pergi",0,0,0,0,0,0,0,0,0,0
"9577","gunung",0,0,0,0,0,0,0,0,0,0
"9578","merapi",0,0,0,0,0,0,0,0,0,0
"9579","rute",0,0,0,0,0,0,0,0,0,0
"9580","ditempuh",0,0,0,0,0,0,0,0,0,0
"9581","rute",0,0,0,0,0,0,0,0,0,0
"9582","kota",0,0,0,0,0,0,0,0,0,0
"9583","yg",0,0,0,0,0,0,0,0,0,0
"9584","kaliurang",0,0,0,0,0,0,0,0,0,0
"9585","lupa",0,0,0,0,0,0,0,0,0,0
"9586","berkunjung",0,0,0,0,0,0,0,0,0,0
"9587","rumah",0,0,0,0,0,0,0,0,0,0
"9588","mbah",0,0,0,0,0,0,0,0,0,0
"9589","maridjan",0,0,0,0,0,0,0,0,0,0
"9590","jalan",0,0,0,0,0,0,0,0,0,0
"9591","kaki",0,0,0,0,0,0,0,0,0,0
"9592","pinjem",0,0,0,0,0,0,0,0,0,0
"9593","motor",0,0,0,0,0,0,0,0,0,0
"9594","trail",0,0,0,0,0,0,0,0,0,0
"9595","disana",0,0,0,0,0,0,0,0,0,0
"9596","menyewa",0,0,0,0,0,0,0,0,0,0
"9597","jeep",0,0,0,0,0,0,0,0,0,0
"9598","gunung",0,0,0,0,0,0,0,0,0,0
"9599","merapi",0,0,0,0,0,0,0,0,0,0
"9600","wisata",0,0,0,0,0,0,0,0,0,0
"9601","keteb",0,0,0,0,0,0,0,0,0,0
"9602","kaliurang",0,0,0,0,0,0,0,0,0,0
"9603","utk",0,0,0,0,0,0,0,0,0,0
"9604","panorama",0,0,0,0,0,0,0,0,0,0
"9605","yg",0,0,0,0,0,0,0,0,0,0
"9606","indah",0,0,0,0,0,0,0,0,0,0
"9607","gunung",0,0,0,0,0,0,0,0,0,0
"9608","tsb",0,0,0,0,0,0,0,0,0,0
"9609","kali",0,0,0,0,0,0,0,0,0,0
"9610","sudut",0,0,0,0,0,0,0,0,0,0
"9611","pandang",0,0,0,0,0,0,0,0,0,0
"9612","beda",0,0,0,0,0,0,0,0,0,0
"9613","yg",0,0,0,0,0,0,0,0,0,0
"9614","sdh",0,0,0,0,0,0,0,0,0,0
"9615","sy",0,0,0,0,0,0,0,0,0,0
"9616","lihat",0,0,0,0,0,0,0,0,0,0
"9617","bombardier",0,0,0,0,0,0,0,0,0,0
"9618","garuda",0,0,0,0,0,0,0,0,0,0
"9619","diatas",0,0,0,0,0,0,0,0,0,0
"9620","ketinggian",0,0,0,0,0,0,0,0,0,0
"9621","sblm",0,0,0,0,0,0,0,0,0,0
"9622","mendarat",0,0,0,0,0,0,0,0,0,0
"9623","adi",0,0,0,0,0,0,0,0,0,0
"9624","sucipto",0,0,0,0,0,0,0,0,0,0
"9625","jogja",0,0,0,0,0,0,0,0,0,0
"9626","pesawat",0,0,0,0,0,0,0,0,0,0
"9627","berputar",0,0,0,0,0,0,0,0,0,0
"9628","merapi",0,0,0,0,0,0,0,0,0,0
"9629","so",0,0,0,0,0,0,0,0,0,0
"9630","amazing",0,0,0,0,0,0,0,0,0,0
"9631","picture",0,0,0,0,0,0,0,0,0,0
"9632","of",0,0,0,0,0,0,0,0,0,0
"9633","merapi",0,0,0,0,0,0,0,0,0,0
"9634","terpampang",0,0,0,0,0,0,0,0,0,0
"9635","pesawat",0,0,0,0,0,0,0,0,0,0
"9636","lengkap",0,0,0,0,0,0,0,0,0,0
"9637","wajahnya",0,0,0,0,0,0,0,0,0,0
"9638","yg",0,0,0,0,0,0,0,0,0,0
"9639","gorilla",0,0,0,0,0,0,0,0,1,0
"9640","silahkan",0,0,0,0,0,0,0,0,0,0
"9641","diamati",0,0,0,0,0,0,0,0,0,0
"9642","berwisata",0,0,0,0,0,0,0,0,0,0
"9643","lava",1,0,0,1,0,0,0,0,1,0
"9644","tour",0,0,0,0,0,0,0,0,0,0
"9645","kaya",0,0,0,0,0,0,0,0,0,0
"9646","pengalaman",0,0,0,0,0,0,0,0,0,0
"9647","sudut",0,0,0,0,0,0,0,0,0,0
"9648","bekas",0,0,0,0,0,0,0,0,0,0
"9649","aliran",0,0,0,0,0,0,0,0,0,0
"9650","lava",1,0,0,1,0,0,0,0,1,0
"9651","museum",0,0,0,0,0,0,0,0,0,0
"9652","rumah",0,0,0,0,0,0,0,0,0,0
"9653","terbakar",0,0,0,0,0,0,0,0,0,0
"9654","bunker",0,0,0,1,0,0,0,0,0,0
"9655","merapi",0,0,0,0,0,0,0,0,0,0
"9656","penduduk",0,0,0,0,0,0,0,0,0,0
"9657","mengungsi",0,0,0,0,0,0,0,0,0,0
"9658","gunung",0,0,0,0,0,0,0,0,0,0
"9659","merapi",0,0,0,0,0,0,0,0,0,0
"9660","meletus",0,0,0,0,0,0,0,0,0,0
"9661","salah",0,0,0,0,0,0,0,0,0,0
"9662","kebanggaan",0,0,0,0,0,0,0,0,0,0
"9663","pariwisata",0,0,0,0,0,0,0,0,0,0
"9664","dijogja",0,0,0,0,0,0,0,0,0,0
"9665","gunung",0,0,0,0,0,0,0,0,0,0
"9666","merapi",0,0,0,0,0,0,0,0,0,0
"9667","main",0,0,0,0,0,0,0,0,0,1
"9668","kemerapi",0,0,0,0,0,0,0,0,0,0
"9669","jogja",0,0,0,0,0,0,0,0,0,0
